title,movie_earnings,avg_cluster_size,avg_cluster_movie_count,avg_cluster_unique_movie_count,avg_cluster_transitivity,avg_cluster_polarization,avg_cluster_leadership_insularity
House of Gucci,153269161.0,195.66666666666666,1553.8888888888887,431.2222222222222,0.5851795711176456,0.3589466112850639,0.848875931204323
191 6,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Shape of Water,195333312.0,217.99999999999997,1746.8333333333333,485.1666666666667,0.32499368417401797,0.23714827102903024,0.834432341477287
Notting Hill,363889678.0,145.66666666666666,1164.1666666666667,323.1666666666667,0.27221801167156756,0.1580988473526868,0.8756770252588373
Days of Summer,60800444.0,271.625,2181.25,604.375,0.19790877188418926,0.2964353387862878,0.8035335849350923
Palm Springs,1512871.0,372.14285714285717,2990.8571428571427,828.2857142857143,0.27141774429831667,0.40653989319262324,0.7457297979288707
Megamind,321885765.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Tangled,592462816.0,178.4,1408.8000000000002,396.2,0.3266616140058811,0.2760503285897186,0.8586289520440566
The Virgin Suicides,10410044.0,196.55555555555557,1559.9999999999998,436.111111111111,0.36295734889542347,0.299130895599783,0.8384389287247547
The Nice Guys,62788218.0,325.75,2617.125,724.875,0.2374905262610271,0.35572240654354537,0.7721050221000967
Frances Ha,9058065.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Love Actually,247933248.0,325.75,2617.0,724.75,0.2374905262610271,0.35572240654354537,0.7723065838495865
Fantastic Four,333535934.0,,,,,,
WALLÃÂÃÂ·E,521311890.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Annihilation,43070915.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Soul,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Matrix Resurrections,157286805.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Memento,40047078.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Phantom Thread,48706552.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Venom: Let There Be Carnage,506863592.0,264.99999999999994,2106.2,589.0000000000001,0.3899924210088217,0.37090963700133067,0.8091442385629197
Mean Girls,130126277.0,261.79999999999995,2094.8,580.6,0.3899924210088217,0.28457792523483627,0.809791658730299
About Time,87100449.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
365 Days,,3.0,3.0,1.0,1.0,0.0,0.0
Eraserhead,,372.14285714285717,2990.714285714286,828.1428571428571,0.27141774429831667,0.40653989319262324,0.7455496069939509
Legally Blonde,141774679.0,379.875,3053.0,845.375,0.27707228063786493,0.4150094743008029,0.7412156508763432
A Star Is Born,436233122.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Were All Going to the Worlds Fair,105341.0,289.66666666666663,2326.3333333333335,644.3333333333334,0.21110269000980186,0.3161976947053736,0.7926938757836876
Hot Fuzz,80743363.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Invisible Man,144492724.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Kill Bill: Vol. 1,180906076.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Blade Runner,41722424.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
No Country for Old Men,171627434.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Hunger Games,694394724.0,347.40000000000003,2792.4,774.0000000000001,0.25332322801176227,0.37943723364644844,0.7597610676923419
Titanic,2264162353.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Whale,53487051.0,397.91666666666663,3198.3333333333335,885.5833333333334,0.29026619876347753,0.43477183021988874,0.7305817411639919
Inception,870110523.0,391.40000000000003,3141.7,870.4,0.3849886315132325,0.4632002211855878,0.7258535489070844
Zoolander,60780981.0,325.75,2618.25,726.0,0.2374905262610271,0.35572240654354537,0.772280571460308
Mysterious Skin,1532932.0,217.5,1745.75,484.25,0.1583270175073514,0.23714827102903024,0.8339418436895873
Rocketman,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Prey,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Dark Knight,1006234167.0,325.75,2617.0,724.75,0.2374905262610271,0.35572240654354537,0.7725051085799828
The Love Witch,252262.0,145.99999999999997,1164.3333333333335,323.33333333333337,0.10555134500490093,0.1580988473526868,0.5564877124604419
Cats,75558925.0,347.40000000000003,2791.6000000000004,773.2,0.25332322801176227,0.37943723364644844,0.7593536846984699
Star Wars,775398007.0,326.25,2617.75,725.0,0.48749052626102707,0.3307224065435454,0.7228840193194689
Fall,17363261.0,264.99999999999994,2106.2,589.0000000000001,0.3899924210088217,0.37090963700133067,0.8091564290922412
Drive,78714970.0,361.83333333333337,2907.6666666666665,805.1666666666666,0.26387836251225233,0.3952471183817171,0.7512766889652422
The Lobster,15509546.0,379.875,3053.125,845.5,0.27707228063786493,0.4150094743008029,0.7409515836517654
Nocturnal Animals,30311857.0,289.66666666666663,2327.0,645.0,0.21110269000980186,0.3161976947053736,0.7932638716071252
Boogie Nights,43117303.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Twilight Saga: New Moon,711025481.0,165.125,1312.25,365.375,0.6187452631305135,0.273694536605106,0.8721079827214613
Another Round,,311.2857142857143,2493.857142857143,691.4285714285713,0.36903859643907333,0.3387832443271861,0.7811433480801582
Women Talking,8941275.0,372.14285714285717,2990.714285714286,828.1428571428571,0.27141774429831667,0.40653989319262324,0.7454218708224271
The House That Jack Built,3081913.0,260.79999999999995,2094.0,580.2,0.18999242100882166,0.28457792523483627,0.8101073040870759
The Great Gatsby,353659851.0,3.4000000000000004,10.8,8.4,0.8,0.14138888888888887,1.1070861197152415
Aquaman,1148528393.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Fear Street: 1994,,249.57142857142858,1995.5714285714284,553.1428571428571,0.6095165914369729,0.2975572077066468,0.8136527033650149
The Thing,19632715.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Scream 3,161834276.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Possession,,347.40000000000003,2791.8,773.4000000000001,0.25332322801176227,0.37943723364644844,0.7593694267472135
Carrie,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Lord of the Rings: The Fellowship of the Ring,898204420.0,347.6,2792.2000000000003,773.8000000000001,0.25332322801176227,0.37943723364644844,0.7596696472822424
Eighth Grade,14347433.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Run,,220.5,1749.0,485.0,0.6583270175073515,0.23714827102903024,0.796360675386121
Howls Moving Castle,237536126.0,347.9000000000001,2792.2000000000003,773.5,0.3533232280117623,0.41277056697978176,0.7597107287410456
White Noise,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Shrek 2,928760770.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Clue,,372.14285714285717,2990.714285714286,828.1428571428571,0.27141774429831667,0.40653989319262324,0.7454432236404955
The Gentlemen,115171795.0,217.5,1745.0,483.5,0.1583270175073514,0.23714827102903024,0.8348867896089673
Black Panther: Wakanda Forever,859207913.0,372.1428571428571,2990.7142857142853,828.1428571428571,0.27141774429831667,0.40653989319262324,0.7457074878301397
The Shining,47346869.0,347.40000000000003,2791.4,773.0000000000001,0.25332322801176227,0.37943723364644844,0.7595434532311065
Good Time,3283369.0,325.75,2617.25,725.0,0.2374905262610271,0.35572240654354537,0.772353207394239
The Irishman,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Shawshank Redemption,28884504.0,289.66666666666663,2327.3333333333335,645.3333333333334,0.21110269000980186,0.3161976947053736,0.7931208732715715
Paddington,282377683.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Enola Holmes,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Once Upon a Time?  in Hollywood,377617598.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Eyes Wide Shut,162243224.0,372.14285714285717,2990.714285714286,828.1428571428571,0.27141774429831667,0.40653989319262324,0.7455693998890404
All Too Well: The Short Film,,347.40000000000003,2791.4,773.0000000000001,0.25332322801176227,0.37943723364644844,0.7597893983528693
Over the Garden Wall,161253.0,219.0,1750.5,487.5,0.6583270175073515,0.3255163265845858,0.9272496099318437
Fear Street: 1666,,146.83333333333331,1165.1666666666667,323.1666666666667,0.6055513450049009,0.1580988473526868,0.8757424537844949
After Yang,729254.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Enter the Void,775385.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Werewolf by Night,22678555.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
AmÃÂÃÂ©lie,174122191.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Baby Driver,226945087.0,290.0,2326.6666666666665,644.6666666666666,0.21110269000980186,0.3161976947053736,0.7928541306806428
Dunkirk,527016307.0,326.75,2618.25,725.25,0.48749052626102707,0.35572240654354537,0.7719579016606257
Under the Skin,5968016.0,217.5,1745.5,484.0,0.1583270175073514,0.23714827102903024,0.8340946842511365
Return of the Jedi,475106177.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Red Notice,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Fly,60629159.0,1.3333333333333333,3.0,3.0,0.0,-0.08333333333333333,0.9960445603276118
Coco,814337054.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Blair Witch Project,248639099.0,261.8,2097.4,582.8,0.3899924210088217,0.31992514745705847,0.8460256485844607
Heathers,1163969.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Oceans Eleven,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Marriage Story,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Disenchanted,,289.66666666666663,2326.3333333333335,644.3333333333334,0.21110269000980186,0.3161976947053736,0.792478831723073
Enemy,3468224.0,218.0,1745.5,484.0,0.1583270175073514,0.23714827102903024,0.8345169504075394
Tag,78130625.0,1.0,2.0,2.0,0.0,0.0,0.95817392028927
The Holiday,205850169.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Adam Project,271457301.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Cruella,233503234.0,361.83333333333337,2907.8333333333335,805.3333333333334,0.26387836251225233,0.3952471183817171,0.7516025331896249
The Darjeeling Limited,35310019.0,325.75,2617.25,725.0,0.2374905262610271,0.35572240654354537,0.772187248198962
A Ghost Story,1951683.0,291.0,2328.0,645.0,0.5444360233431351,0.3161976947053736,0.7926372617891745
Texas Chainsaw Massacre,107363905.0,217.5,1745.5,484.0,0.1583270175073514,0.23714827102903024,0.8342871170442209
The Lord of the Rings: The Return of the King,1147633833.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Room,35401758.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Devil All the Time,959011.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Kikis Delivery Service,10276871.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Whisper of the Heart,4419400.0,146.66666666666666,1165.3333333333335,323.6666666666667,0.43888467833823425,0.1580988473526868,0.875925480216165
The Unbearable Weight of Massive Talent,29116320.0,362.33333333333337,2908.1666666666665,805.3333333333334,0.4305450291789189,0.3952471183817171,0.7512452862239642
Annette,,146.83333333333331,1167.1666666666667,325.1666666666667,0.6055513450049009,0.1580988473526868,0.8830432081862328
Jurassic Park,1109802321.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Oceans Eight,297795726.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Judas and the Black Messiah,7478009.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Sorry to Bother You,18170707.0,260.79999999999995,2094.4,580.6,0.18999242100882166,0.28457792523483627,0.8099503964922089
mother!,44516999.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Spirited Away,357048900.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Nomadland,39458207.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Dogtooth,689077.0,217.5,1745.0,483.5,0.1583270175073514,0.23714827102903024,0.8345904551323766
Blue Valentine,15440333.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
A Clockwork Orange,26960374.0,289.66666666666663,2327.0,645.0,0.21110269000980186,0.3161976947053736,0.7933565915548123
Shaun the Sheep Movie,106209378.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
2001: A Space Odyssey,66076033.0,361.83333333333337,2907.6666666666665,805.1666666666666,0.26387836251225233,0.3952471183817171,0.7514546446910002
The Prestige,109676311.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Captain Marvel,1131416446.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Breakfast Club,51525171.0,325.75,2617.0,724.75,0.2374905262610271,0.35572240654354537,0.772191745137776
Uncharted,401748820.0,178.4,1408.8000000000002,396.2,0.3266616140058811,0.2760503285897186,0.8592389849823618
The Farewell,23076657.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Platform,,289.66666666666663,2326.3333333333335,644.3333333333334,0.21110269000980186,0.3161976947053736,0.7933115703365535
Stand by Me,,218.5,1746.0,484.0,0.6583270175073515,0.23714827102903024,0.8347846377423951
Lamb,3189087.0,290.1666666666667,2326.833333333333,644.6666666666666,0.3777693566764685,0.3161976947053736,0.7928784855411518
It,701842551.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Im Thinking of Ending Things,,272.375,2181.75,604.625,0.44790877188418926,0.2964353387862878,0.803308366686839
Saw,103911669.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Disobedience,8003180.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Velvet Buzzsaw,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Ferris Buellers Day Off,70721498.0,289.66666666666663,2328.0,646.0,0.21110269000980186,0.3161976947053736,0.793067488188751
"Synecdoche, New York",4658401.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
When Marnie Was There,35012681.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Conjuring: The Devil Made Me Do It,206431050.0,289.66666666666663,2326.3333333333335,644.3333333333334,0.21110269000980186,0.3161976947053736,0.7924768767075019
Mank,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Crash,2671855.0,1.0,3.0,3.0,0.0,0.0,0.9583092718267322
The Godfather: Part II,47961919.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Your Name.,382238181.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Come and See,20929648.0,289.66666666666663,2326.3333333333335,644.3333333333334,0.21110269000980186,0.3161976947053736,0.7931173313934389
The Silence of the Lambs,272742922.0,325.75,2617.5,725.25,0.2374905262610271,0.35572240654354537,0.7723072119551518
Perfect Blue,563130.0,361.83333333333337,2907.6666666666665,805.1666666666666,0.26387836251225233,0.3952471183817171,0.7513178965568652
Death on the Nile,137307235.0,110.75,875.5,244.25,0.8291635087536757,0.11857413551451512,0.8618202760322013
Mommy,13156856.0,217.5,1745.75,484.25,0.1583270175073514,0.23714827102903024,0.83431949768101
Infinity Pool,5181118.0,310.42857142857144,2492.571428571429,690.4285714285714,0.22618145358193056,0.3387832443271861,0.6441568538147694
Red Rocket,2312554.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Matrix,467222728.0,328.625,2625.625,731.125,0.36249052626102707,0.40967972639760436,0.7714239611396251
We Need to Talk About Kevin,9232318.0,289.66666666666663,2326.3333333333335,644.3333333333334,0.21110269000980186,0.3161976947053736,0.7931058046538751
Ma Raineys Black Bottom,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Ambulance,52300984.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Dog Day Afternoon,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Isle of Dogs,64337744.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Edge of Tomorrow,370541256.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
13 Going on 30,96455697.0,361.83333333333337,2908.0,805.5,0.26387836251225233,0.3952471183817171,0.7511444993769507
Submarine,3875173.0,289.66666666666663,2326.6666666666665,644.6666666666666,0.21110269000980186,0.3161976947053736,0.7931816251464033
Okja,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Euphoria: F*ck Anyone Whos Not a Sea Blob,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Empire Strikes Back,538375067.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Twilight Saga: Eclipse,698509825.0,290.0,2327.0,645.0,0.21110269000980186,0.3161976947053736,0.7930324245129413
Swiss Army Man,4935501.0,325.75,2617.0,724.75,0.2374905262610271,0.35572240654354537,0.7724889826994764
A Serbian Film,,217.5,1745.0,483.5,0.1583270175073514,0.23714827102903024,0.8348352186657331
Jaws,476512065.0,326.0,2617.5,725.25,0.2374905262610271,0.29322240654354537,0.8000095895173533
Star Wars: Episode III ÃÂ Revenge of the Sith,868390560.0,361.83333333333337,2908.5,806.0,0.26387836251225233,0.3952471183817171,0.751118685099378
The Half of It,,325.75,2617.0,724.75,0.2374905262610271,0.35572240654354537,0.7721794288379624
Back to the Future,383336762.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
"SalÃÂÃÂ², or the 120 Days of Sodom",,326.25,2618.75,726.25,0.2374905262610271,0.35572240654354537,0.7713872110833987
Spider-Man 2,788976453.0,146.0,1165.0,323.3333333333333,0.10555134500490093,0.1580988473526868,0.8995844334354899
Catch Me If You Can,352114312.0,289.66666666666663,2326.3333333333335,644.3333333333334,0.21110269000980186,0.3161976947053736,0.7931457033304486
Army of the Dead,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Corpse Bride,118133252.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Scooby-Doo,275678613.0,145.33333333333334,1165.0,324.0,0.10555134500490093,0.1580988473526868,0.8753624545213338
Persona,2391423.0,289.66666666666663,2327.3333333333335,645.3333333333334,0.21110269000980186,0.3161976947053736,0.7930327831361786
Ghost World,8764389.0,289.66666666666663,2326.3333333333335,644.3333333333334,0.21110269000980186,0.3161976947053736,0.7932636601014617
The Prom,,217.5,1745.5,484.0,0.1583270175073514,0.23714827102903024,0.8349679570189168
Creed III,272057118.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Aliens,131060248.0,219.0,1750.5,487.5,0.6583270175073515,0.3255163265845858,0.9272496099318437
Casablanca,4626532.0,325.75,2617.5,725.25,0.2374905262610271,0.35572240654354537,0.772497398984854
Star Wars: Episode II ÃÂ Attack of the Clones,653779970.0,325.75,2617.25,725.0,0.2374905262610271,0.35572240654354537,0.7722461189375583
The Last Duel,30552111.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Jackass Forever,80563999.0,326.0,2617.25,725.0,0.2374905262610271,0.35572240654354537,0.7725212170400955
Ratatouille,623726085.0,325.75,2617.375,725.125,0.2374905262610271,0.35572240654354537,0.7720315925355844
The Lion King,968511805.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
High Life,2133033.0,217.5,1745.0,483.5,0.1583270175073514,0.23714827102903024,0.8348867896089673
Climax,1696269.0,325.75,2617.0,724.75,0.2374905262610271,0.35572240654354537,0.772041052510732
Thor: Ragnarok,855301806.0,218.0,1746.75,485.25,0.4083270175073514,0.23714827102903024,0.5949090336113794
There Will Be Blood,76182388.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Edward Scissorhands,86024005.0,325.75,2617.0,724.75,0.2374905262610271,0.35572240654354537,0.7724726299353537
Interview with the Vampire,223664608.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Hustlers,157563598.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Being John Malkovich,23106667.0,,,,,,
The Danish Girl,64191523.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Guilty,4598051.0,326.5,2618.75,726.0,0.48749052626102707,0.35572240654354537,0.7756312730212802
Birds of Prey,205372791.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Coraline,124627844.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Evil Dead II,5924421.0,347.6,2791.6000000000004,773.2,0.25332322801176227,0.37943723364644844,0.5679358570199832
Mulan,,326.0,2618.0,725.75,0.2374905262610271,0.35572240654354537,0.7721071037840583
The Departed,291480452.0,325.75,2617.25,725.0,0.2374905262610271,0.35572240654354537,0.7723720989517406
Obi-Wan Kenobi,,11.5,32.0,23.5,0.5,0.21582927941623595,0.957331755642906
Fargo,60611975.0,260.79999999999995,2093.8,580.0,0.18999242100882166,0.28457792523483627,0.8096768941168019
Trainspotting,16767475.0,220.0,1748.9999999999998,486.16666666666663,0.32499368417401797,0.30937049325125243,0.8366444877914261
The Falcon and the Winter Soldier,,289.66666666666663,2326.3333333333335,644.3333333333334,0.21110269000980186,0.3161976947053736,0.7930335771799107
Neon Genesis Evangelion,,2.0,2.0,2.0,0.0,0.0,0.0
Home Alone,476684675.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Gray Man,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Mad Max: Fury Road,415261382.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The SpongeBob SquarePants Movie,141067127.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Wonder,2801166.0,217.5,1745.0,483.5,0.1583270175073514,0.23714827102903024,0.8352343370209573
Paddington 2,227994792.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Lord of the Rings: The Two Towers,947944270.0,289.66666666666663,2326.6666666666665,644.6666666666666,0.21110269000980186,0.3161976947053736,0.7932660757230341
Superbad,170812526.0,290.8333333333333,2329.5,646.6666666666666,0.5444360233431351,0.38824630581648467,0.8267252194499728
Harry Potter and the Chamber of Secrets,925668380.0,147.66666666666666,1166.0,324.33333333333337,0.43888467833823425,0.1580988473526868,0.8759758697132037
But Im a Cheerleader,2595216.0,290.3333333333333,2327.6666666666665,645.3333333333333,0.3777693566764685,0.3587902872979662,0.7958034023407459
The Hunger Games: Catching Fire,865011746.0,289.6666666666667,2327.1666666666665,645.1666666666666,0.21110269000980186,0.3161976947053736,0.7931640254966822
Midnight in Paris,151672318.0,147.66666666666666,1169.0,326.0,0.43888467833823425,0.2792099584637979,0.8460842180908954
Hustle,251171807.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Frozen,1284540518.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The 355,27827745.0,,,,,,
The Amazing Spider-Man,757930663.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Cmon Cmon,4499395.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Bee Movie,293514336.0,289.66666666666663,2326.6666666666665,644.6666666666666,0.21110269000980186,0.3161976947053736,0.793135511517976
Django Unchained,426074373.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Manchester by the Sea,78988148.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Dahmer  Monster: The Jeffrey Dahmer Story,,217.5,1745.0,483.5,0.1583270175073514,0.23714827102903024,0.8346226790327861
Happy Together,1143695.0,290.0,2326.6666666666665,644.6666666666666,0.21110269000980186,0.3161976947053736,0.7932241745423793
It Follows,21947454.0,217.5,1746.0,484.5,0.1583270175073514,0.23714827102903024,0.8347517624305492
The Lego Batman Movie,312136671.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Die Hard,141603197.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Buffalo 66,2375718.0,289.66666666666663,2326.3333333333335,644.3333333333334,0.21110269000980186,0.3161976947053736,0.7934093226759845
Ghostbusters: Afterlife,204334455.0,290.66666666666663,2327.6666666666665,645.3333333333334,0.5444360233431351,0.3161976947053736,0.7934817646803263
Nosferatu,,,,,,,
Midnight Mass,,217.5,1745.0,483.5,0.1583270175073514,0.23714827102903024,0.8351408307811856
"Love, Simon",66719009.0,145.33333333333334,1164.3333333333333,323.3333333333333,0.10555134500490093,0.1580988473526868,0.8766246435089623
Orphan: First Kill,37083743.0,146.0,1164.6666666666667,323.6666666666667,0.10555134500490093,0.21365440290824234,0.8500368765721829
Groundhog Day,71108591.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Moulin Rouge!,184935320.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
My Own Private Idaho,,248.7142857142857,1995.1428571428569,553.2857142857143,0.3238023057226872,0.2948361192712726,0.8169129853862513
Heat,187436818.0,217.5,1745.5,484.0,0.1583270175073514,0.23714827102903024,0.8344825030221429
How to Lose a Guy in 10 Days,177502387.0,147.83333333333331,1167.4999999999998,325.16666666666663,0.27221801167156756,0.230321069574909,0.8779400300739115
The King,,2.0,2.0,2.0,0.0,0.0,0.0
28 Days Later,84661434.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Beatles: Get Back,2206846.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Train to Busan,92764199.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Shrek,488441368.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Zola,4998097.0,218.5,1746.5,484.25,0.4083270175073514,0.2835768424576017,0.8290390580544653
One Night in Miami? ,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Hunt,15886373.0,217.5,1747.0,485.5,0.1583270175073514,0.23714827102903024,0.834065384019438
The New Mutants,49169594.0,1.0,3.0,3.0,0.0,0.0,0.957210964098586
Oldboy,15421226.0,217.5,1746.5,485.0,0.1583270175073514,0.23714827102903024,0.8339279017116019
